city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Frankfurt,Liverpool,FRA,LPL,50.033333,53.3335990905762,8.570556,-2.8497200012207
Frankfurt,London,FRA,LHR,50.033333,51.4706,8.570556,-0.461941
Frankfurt,Manchester,FRA,MAN,50.033333,53.3536987304688,8.570556,-2.27495002746582
Frankfurt,Newcastle,FRA,NCL,50.033333,55.0374984741211,8.570556,-1.69166994094849
Frankfurt,Southampton,FRA,SOU,50.033333,50.9502983093262,8.570556,-1.35679996013641
Friedrichshafen,Brno,FDH,BRQ,47.6712989807,49.1512985229492,9.51148986816,16.6944007873535
Friedrichshafen,Prague,FDH,PRG,47.6712989807,50.1008,9.51148986816,14.26
Friedrichshafen,Ajaccio,FDH,AJA,47.6712989807,41.9235992431641,9.51148986816,8.8029203414917
Friedrichshafen,Bordeaux,FDH,BOD,47.6712989807,44.8283004761,9.51148986816,-0.715556025505
Friedrichshafen,Lille,FDH,LIL,47.6712989807,50.563332,9.51148986816,3.086886
Friedrichshafen,Lyon,FDH,LYS,47.6712989807,45.725556,9.51148986816,5.081111
Friedrichshafen,Marseille,FDH,MRS,47.6712989807,43.439271922,9.51148986816,5.22142410278
Friedrichshafen,Nantes,FDH,NTE,47.6712989807,47.1531982422,9.51148986816,-1.61073005199
Friedrichshafen,Nice,FDH,NCE,47.6712989807,43.6584014893,9.51148986816,7.21586990356
Friedrichshafen,Paris,FDH,CDG,47.6712989807,49.012798,9.51148986816,2.55
Friedrichshafen,Toulouse,FDH,TLS,47.6712989807,43.629101,9.51148986816,1.36382
Friedrichshafen,Berlin,FDH,TXL,47.6712989807,52.5597,9.51148986816,13.2877
Friedrichshafen,Cologne,FDH,CGN,47.6712989807,50.8658981323,9.51148986816,7.1427397728
Friedrichshafen,Düsseldorf,FDH,DUS,47.6712989807,51.289501,9.51148986816,6.76678
Friedrichshafen,Frankfurt,FDH,FRA,47.6712989807,50.033333,9.51148986816,8.570556
Friedrichshafen,Hanover,FDH,HAJ,47.6712989807,52.461101532,9.51148986816,9.68507957458
Friedrichshafen,Munich,FDH,MUC,47.6712989807,48.353802,9.51148986816,11.7861
Friedrichshafen,Nuremberg,FDH,NUE,47.6712989807,49.498699,9.51148986816,11.078056
Friedrichshafen,Stuttgart,FDH,STR,47.6712989807,48.6898994446,9.51148986816,9.22196006775
Friedrichshafen,Hamburg,FDH,HAM,47.6712989807,53.630278,9.51148986816,9.991111
Friedrichshafen,Athens,FDH,ATH,47.6712989807,37.9364013672,9.51148986816,23.9444999695
Friedrichshafen,Thessaloniki,FDH,SKG,47.6712989807,40.5196990966797,9.51148986816,22.9708995819092
Friedrichshafen,Budapest,FDH,BUD,47.6712989807,47.42976,9.51148986816,19.261093
Friedrichshafen,Debrecen,FDH,DEB,47.6712989807,47.488899230957,9.51148986816,21.6152992248535
Friedrichshafen,Cork,FDH,ORK,47.6712989807,51.8413009643555,9.51148986816,-8.49110984802246
Friedrichshafen,Dublin,FDH,DUB,47.6712989807,53.421299,9.51148986816,-6.27007
Friedrichshafen,Shannon,FDH,SNN,47.6712989807,52.702,9.51148986816,-8.92482
Friedrichshafen,Bologna,FDH,BLQ,47.6712989807,44.5354,9.51148986816,11.2887
Friedrichshafen,Florence,FDH,FLR,47.6712989807,43.810001,9.51148986816,11.2051
Friedrichshafen,Genoa,FDH,GOA,47.6712989807,44.4133,9.51148986816,8.8375
Friedrichshafen,Milan,FDH,MXP,47.6712989807,45.6306,9.51148986816,8.72811
Friedrichshafen,Naples,FDH,NAP,47.6712989807,40.886002,9.51148986816,14.2908
Friedrichshafen,Pisa,FDH,PSA,47.6712989807,43.683899,9.51148986816,10.3927
Friedrichshafen,Rome,FDH,FCO,47.6712989807,41.8002778,9.51148986816,12.2388889
Friedrichshafen,Turin,FDH,TRN,47.6712989807,45.200802,9.51148986816,7.64963
Friedrichshafen,Venice,FDH,VCE,47.6712989807,45.505299,9.51148986816,12.3519
Friedrichshafen,Amsterdam,FDH,AMS,47.6712989807,52.308601,9.51148986816,4.76389
Friedrichshafen,Eindhoven,FDH,EIN,47.6712989807,51.4500999451,9.51148986816,5.37452983856
Friedrichshafen,Rotterdam,FDH,RTM,47.6712989807,51.956902,9.51148986816,4.43722
Friedrichshafen,Bergen,FDH,BGO,47.6712989807,60.29339981,9.51148986816,5.218140125
Friedrichshafen,Oslo,FDH,OSL,47.6712989807,60.193901062012,9.51148986816,11.100399971008
Friedrichshafen,Stavanger,FDH,SVG,47.6712989807,58.876701354,9.51148986816,5.6377801895
Friedrichshafen,Katowice,FDH,KTW,47.6712989807,50.4743,9.51148986816,19.08
Friedrichshafen,Kraków,FDH,KRK,47.6712989807,50.077702,9.51148986816,19.7848
Friedrichshafen,Warsaw,FDH,WAW,47.6712989807,52.1656990051,9.51148986816,20.9671001434
Friedrichshafen,Lisbon,FDH,LIS,47.6712989807,38.7813,9.51148986816,-9.13592
Friedrichshafen,Porto,FDH,OPO,47.6712989807,41.2481002808,9.51148986816,-8.68138980865
