city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Paris,Belgrade,CDG,BEG,49.012798,44.8184013367,2.55,20.3090991974
Paris,Barcelona,CDG,BCN,49.012798,41.2971,2.55,2.07846
Paris,Girona,CDG,GRO,49.012798,41.901000977,2.55,2.7605500221
Paris,Granada,CDG,GRX,49.012798,37.1887016296387,2.55,-3.77735996246338
Paris,Madrid,CDG,MAD,49.012798,40.471926,2.55,-3.56264
Paris,Malaga,CDG,AGP,49.012798,36.6749000549316,2.55,-4.49911022186279
Paris,Seville,CDG,SVQ,49.012798,37.4179992675781,2.55,-5.8931097984314
Paris,Valencia,CDG,VLC,49.012798,39.4893,2.55,-0.481625
Paris,Malmö,CDG,MMX,49.012798,55.536305364,2.55,13.3761978149
Paris,Stockholm,CDG,ARN,49.012798,59.651901245117,2.55,17.918600082397
Paris,Belfast,CDG,BFS,49.012798,54.6575012207,2.55,-6.21582984924
Paris,Birmingham,CDG,BHX,49.012798,52.4538993835,2.55,-1.74802994728
Paris,Cardiff,CDG,CWL,49.012798,51.3967018127441,2.55,-3.34332990646362
Paris,Edinburgh,CDG,EDI,49.012798,55.9500007629395,2.55,-3.37249994277954
Paris,Glasgow,CDG,GLA,49.012798,55.871899,2.55,-4.43306
Paris,Liverpool,CDG,LPL,49.012798,53.3335990905762,2.55,-2.8497200012207
Paris,London,CDG,LHR,49.012798,51.4706,2.55,-0.461941
Paris,Manchester,CDG,MAN,49.012798,53.3536987304688,2.55,-2.27495002746582
Paris,Newcastle,CDG,NCL,49.012798,55.0374984741211,2.55,-1.69166994094849
Paris,Southampton,CDG,SOU,49.012798,50.9502983093262,2.55,-1.35679996013641
Toulouse,Prague,TLS,PRG,43.629101,50.1008,1.36382,14.26
Toulouse,Bordeaux,TLS,BOD,43.629101,44.8283004761,1.36382,-0.715556025505
Toulouse,Lille,TLS,LIL,43.629101,50.563332,1.36382,3.086886
Toulouse,Lyon,TLS,LYS,43.629101,45.725556,1.36382,5.081111
Toulouse,Marseille,TLS,MRS,43.629101,43.439271922,1.36382,5.22142410278
Toulouse,Nantes,TLS,NTE,43.629101,47.1531982422,1.36382,-1.61073005199
Toulouse,Nice,TLS,NCE,43.629101,43.6584014893,1.36382,7.21586990356
Toulouse,Paris,TLS,CDG,43.629101,49.012798,1.36382,2.55
Toulouse,Berlin,TLS,TXL,43.629101,52.5597,1.36382,13.2877
Toulouse,Cologne,TLS,CGN,43.629101,50.8658981323,1.36382,7.1427397728
Toulouse,Düsseldorf,TLS,DUS,43.629101,51.289501,1.36382,6.76678
Toulouse,Frankfurt,TLS,FRA,43.629101,50.033333,1.36382,8.570556
Toulouse,Friedrichshafen,TLS,FDH,43.629101,47.6712989807,1.36382,9.51148986816
Toulouse,Hanover,TLS,HAJ,43.629101,52.461101532,1.36382,9.68507957458
Toulouse,Munich,TLS,MUC,43.629101,48.353802,1.36382,11.7861
Toulouse,Nuremberg,TLS,NUE,43.629101,49.498699,1.36382,11.078056
Toulouse,Stuttgart,TLS,STR,43.629101,48.6898994446,1.36382,9.22196006775
Toulouse,Hamburg,TLS,HAM,43.629101,53.630278,1.36382,9.991111
Toulouse,Athens,TLS,ATH,43.629101,37.9364013672,1.36382,23.9444999695
Toulouse,Thessaloniki,TLS,SKG,43.629101,40.5196990966797,1.36382,22.9708995819092
Toulouse,Budapest,TLS,BUD,43.629101,47.42976,1.36382,19.261093
Toulouse,Debrecen,TLS,DEB,43.629101,47.488899230957,1.36382,21.6152992248535
Toulouse,Cork,TLS,ORK,43.629101,51.8413009643555,1.36382,-8.49110984802246
Toulouse,Dublin,TLS,DUB,43.629101,53.421299,1.36382,-6.27007
Toulouse,Shannon,TLS,SNN,43.629101,52.702,1.36382,-8.92482
Toulouse,Bologna,TLS,BLQ,43.629101,44.5354,1.36382,11.2887
Toulouse,Florence,TLS,FLR,43.629101,43.810001,1.36382,11.2051
Toulouse,Genoa,TLS,GOA,43.629101,44.4133,1.36382,8.8375
Toulouse,Milan,TLS,MXP,43.629101,45.6306,1.36382,8.72811
Toulouse,Naples,TLS,NAP,43.629101,40.886002,1.36382,14.2908
Toulouse,Pisa,TLS,PSA,43.629101,43.683899,1.36382,10.3927
Toulouse,Rome,TLS,FCO,43.629101,41.8002778,1.36382,12.2388889
Toulouse,Turin,TLS,TRN,43.629101,45.200802,1.36382,7.64963
Toulouse,Venice,TLS,VCE,43.629101,45.505299,1.36382,12.3519
Toulouse,Amsterdam,TLS,AMS,43.629101,52.308601,1.36382,4.76389
Toulouse,Eindhoven,TLS,EIN,43.629101,51.4500999451,1.36382,5.37452983856
Toulouse,Rotterdam,TLS,RTM,43.629101,51.956902,1.36382,4.43722
Toulouse,Bergen,TLS,BGO,43.629101,60.29339981,1.36382,5.218140125
Toulouse,Oslo,TLS,OSL,43.629101,60.193901062012,1.36382,11.100399971008
Toulouse,Stavanger,TLS,SVG,43.629101,58.876701354,1.36382,5.6377801895
Toulouse,Katowice,TLS,KTW,43.629101,50.4743,1.36382,19.08
Toulouse,Kraków,TLS,KRK,43.629101,50.077702,1.36382,19.7848
Toulouse,Warsaw,TLS,WAW,43.629101,52.1656990051,1.36382,20.9671001434
Toulouse,Lisbon,TLS,LIS,43.629101,38.7813,1.36382,-9.13592
Toulouse,Porto,TLS,OPO,43.629101,41.2481002808,1.36382,-8.68138980865
Toulouse,Belgrade,TLS,BEG,43.629101,44.8184013367,1.36382,20.3090991974
Toulouse,Barcelona,TLS,BCN,43.629101,41.2971,1.36382,2.07846
Toulouse,Girona,TLS,GRO,43.629101,41.901000977,1.36382,2.7605500221
Toulouse,Granada,TLS,GRX,43.629101,37.1887016296387,1.36382,-3.77735996246338
Toulouse,Madrid,TLS,MAD,43.629101,40.471926,1.36382,-3.56264
Toulouse,Malaga,TLS,AGP,43.629101,36.6749000549316,1.36382,-4.49911022186279
Toulouse,Seville,TLS,SVQ,43.629101,37.4179992675781,1.36382,-5.8931097984314
Toulouse,Valencia,TLS,VLC,43.629101,39.4893,1.36382,-0.481625
Toulouse,Malmö,TLS,MMX,43.629101,55.536305364,1.36382,13.3761978149
Toulouse,Stockholm,TLS,ARN,43.629101,59.651901245117,1.36382,17.918600082397
Toulouse,Belfast,TLS,BFS,43.629101,54.6575012207,1.36382,-6.21582984924
Toulouse,Birmingham,TLS,BHX,43.629101,52.4538993835,1.36382,-1.74802994728
Toulouse,Cardiff,TLS,CWL,43.629101,51.3967018127441,1.36382,-3.34332990646362
Toulouse,Edinburgh,TLS,EDI,43.629101,55.9500007629395,1.36382,-3.37249994277954
Toulouse,Glasgow,TLS,GLA,43.629101,55.871899,1.36382,-4.43306
Toulouse,Liverpool,TLS,LPL,43.629101,53.3335990905762,1.36382,-2.8497200012207
Toulouse,London,TLS,LHR,43.629101,51.4706,1.36382,-0.461941
Toulouse,Manchester,TLS,MAN,43.629101,53.3536987304688,1.36382,-2.27495002746582
Toulouse,Newcastle,TLS,NCL,43.629101,55.0374984741211,1.36382,-1.69166994094849
Toulouse,Southampton,TLS,SOU,43.629101,50.9502983093262,1.36382,-1.35679996013641
Berlin,Prague,TXL,PRG,52.5597,50.1008,13.2877,14.26
Berlin,Bordeaux,TXL,BOD,52.5597,44.8283004761,13.2877,-0.715556025505
Berlin,Lille,TXL,LIL,52.5597,50.563332,13.2877,3.086886
Berlin,Lyon,TXL,LYS,52.5597,45.725556,13.2877,5.081111
Berlin,Marseille,TXL,MRS,52.5597,43.439271922,13.2877,5.22142410278
Berlin,Nantes,TXL,NTE,52.5597,47.1531982422,13.2877,-1.61073005199
Berlin,Nice,TXL,NCE,52.5597,43.6584014893,13.2877,7.21586990356
Berlin,Paris,TXL,CDG,52.5597,49.012798,13.2877,2.55
Berlin,Toulouse,TXL,TLS,52.5597,43.629101,13.2877,1.36382
Berlin,Cologne,TXL,CGN,52.5597,50.8658981323,13.2877,7.1427397728
Berlin,Düsseldorf,TXL,DUS,52.5597,51.289501,13.2877,6.76678
Berlin,Frankfurt,TXL,FRA,52.5597,50.033333,13.2877,8.570556
Berlin,Friedrichshafen,TXL,FDH,52.5597,47.6712989807,13.2877,9.51148986816
Berlin,Hanover,TXL,HAJ,52.5597,52.461101532,13.2877,9.68507957458
Berlin,Munich,TXL,MUC,52.5597,48.353802,13.2877,11.7861
Berlin,Nuremberg,TXL,NUE,52.5597,49.498699,13.2877,11.078056
Berlin,Stuttgart,TXL,STR,52.5597,48.6898994446,13.2877,9.22196006775
Berlin,Hamburg,TXL,HAM,52.5597,53.630278,13.2877,9.991111
Berlin,Athens,TXL,ATH,52.5597,37.9364013672,13.2877,23.9444999695
Berlin,Thessaloniki,TXL,SKG,52.5597,40.5196990966797,13.2877,22.9708995819092
Berlin,Budapest,TXL,BUD,52.5597,47.42976,13.2877,19.261093
Berlin,Debrecen,TXL,DEB,52.5597,47.488899230957,13.2877,21.6152992248535
Berlin,Cork,TXL,ORK,52.5597,51.8413009643555,13.2877,-8.49110984802246
Berlin,Dublin,TXL,DUB,52.5597,53.421299,13.2877,-6.27007
Berlin,Shannon,TXL,SNN,52.5597,52.702,13.2877,-8.92482
Berlin,Bologna,TXL,BLQ,52.5597,44.5354,13.2877,11.2887
Berlin,Florence,TXL,FLR,52.5597,43.810001,13.2877,11.2051
Berlin,Genoa,TXL,GOA,52.5597,44.4133,13.2877,8.8375
Berlin,Milan,TXL,MXP,52.5597,45.6306,13.2877,8.72811
Berlin,Naples,TXL,NAP,52.5597,40.886002,13.2877,14.2908
Berlin,Pisa,TXL,PSA,52.5597,43.683899,13.2877,10.3927
