city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Belgrade,Cologne,BEG,CGN,44.8184013367,50.8658981323,20.3090991974,7.1427397728
Belgrade,Düsseldorf,BEG,DUS,44.8184013367,51.289501,20.3090991974,6.76678
Belgrade,Frankfurt,BEG,FRA,44.8184013367,50.033333,20.3090991974,8.570556
Belgrade,Friedrichshafen,BEG,FDH,44.8184013367,47.6712989807,20.3090991974,9.51148986816
Belgrade,Hanover,BEG,HAJ,44.8184013367,52.461101532,20.3090991974,9.68507957458
Belgrade,Munich,BEG,MUC,44.8184013367,48.353802,20.3090991974,11.7861
Belgrade,Nuremberg,BEG,NUE,44.8184013367,49.498699,20.3090991974,11.078056
Belgrade,Stuttgart,BEG,STR,44.8184013367,48.6898994446,20.3090991974,9.22196006775
Belgrade,Hamburg,BEG,HAM,44.8184013367,53.630278,20.3090991974,9.991111
Belgrade,Athens,BEG,ATH,44.8184013367,37.9364013672,20.3090991974,23.9444999695
Belgrade,Thessaloniki,BEG,SKG,44.8184013367,40.5196990966797,20.3090991974,22.9708995819092
Belgrade,Budapest,BEG,BUD,44.8184013367,47.42976,20.3090991974,19.261093
Belgrade,Debrecen,BEG,DEB,44.8184013367,47.488899230957,20.3090991974,21.6152992248535
Belgrade,Cork,BEG,ORK,44.8184013367,51.8413009643555,20.3090991974,-8.49110984802246
Belgrade,Dublin,BEG,DUB,44.8184013367,53.421299,20.3090991974,-6.27007
Belgrade,Shannon,BEG,SNN,44.8184013367,52.702,20.3090991974,-8.92482
Belgrade,Bologna,BEG,BLQ,44.8184013367,44.5354,20.3090991974,11.2887
Belgrade,Florence,BEG,FLR,44.8184013367,43.810001,20.3090991974,11.2051
Belgrade,Genoa,BEG,GOA,44.8184013367,44.4133,20.3090991974,8.8375
Belgrade,Milan,BEG,MXP,44.8184013367,45.6306,20.3090991974,8.72811
Belgrade,Naples,BEG,NAP,44.8184013367,40.886002,20.3090991974,14.2908
Belgrade,Pisa,BEG,PSA,44.8184013367,43.683899,20.3090991974,10.3927
Belgrade,Rome,BEG,FCO,44.8184013367,41.8002778,20.3090991974,12.2388889
Belgrade,Turin,BEG,TRN,44.8184013367,45.200802,20.3090991974,7.64963
Belgrade,Venice,BEG,VCE,44.8184013367,45.505299,20.3090991974,12.3519
Belgrade,Amsterdam,BEG,AMS,44.8184013367,52.308601,20.3090991974,4.76389
Belgrade,Eindhoven,BEG,EIN,44.8184013367,51.4500999451,20.3090991974,5.37452983856
Belgrade,Rotterdam,BEG,RTM,44.8184013367,51.956902,20.3090991974,4.43722
Belgrade,Bergen,BEG,BGO,44.8184013367,60.29339981,20.3090991974,5.218140125
Belgrade,Oslo,BEG,OSL,44.8184013367,60.193901062012,20.3090991974,11.100399971008
Belgrade,Stavanger,BEG,SVG,44.8184013367,58.876701354,20.3090991974,5.6377801895
Belgrade,Katowice,BEG,KTW,44.8184013367,50.4743,20.3090991974,19.08
Belgrade,Kraków,BEG,KRK,44.8184013367,50.077702,20.3090991974,19.7848
Belgrade,Warsaw,BEG,WAW,44.8184013367,52.1656990051,20.3090991974,20.9671001434
Belgrade,Lisbon,BEG,LIS,44.8184013367,38.7813,20.3090991974,-9.13592
Belgrade,Porto,BEG,OPO,44.8184013367,41.2481002808,20.3090991974,-8.68138980865
Belgrade,Barcelona,BEG,BCN,44.8184013367,41.2971,20.3090991974,2.07846
Belgrade,Girona,BEG,GRO,44.8184013367,41.901000977,20.3090991974,2.7605500221
Belgrade,Granada,BEG,GRX,44.8184013367,37.1887016296387,20.3090991974,-3.77735996246338
Belgrade,Madrid,BEG,MAD,44.8184013367,40.471926,20.3090991974,-3.56264
