city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Amsterdam,Athens,AMS,ATH,52.308601,37.9364013672,4.76389,23.9444999695
Amsterdam,Thessaloniki,AMS,SKG,52.308601,40.5196990966797,4.76389,22.9708995819092
Amsterdam,Budapest,AMS,BUD,52.308601,47.42976,4.76389,19.261093
Amsterdam,Debrecen,AMS,DEB,52.308601,47.488899230957,4.76389,21.6152992248535
Amsterdam,Cork,AMS,ORK,52.308601,51.8413009643555,4.76389,-8.49110984802246
Amsterdam,Dublin,AMS,DUB,52.308601,53.421299,4.76389,-6.27007
Amsterdam,Shannon,AMS,SNN,52.308601,52.702,4.76389,-8.92482
Amsterdam,Bologna,AMS,BLQ,52.308601,44.5354,4.76389,11.2887
Amsterdam,Florence,AMS,FLR,52.308601,43.810001,4.76389,11.2051
Amsterdam,Genoa,AMS,GOA,52.308601,44.4133,4.76389,8.8375
Amsterdam,Milan,AMS,MXP,52.308601,45.6306,4.76389,8.72811
Amsterdam,Naples,AMS,NAP,52.308601,40.886002,4.76389,14.2908
Amsterdam,Pisa,AMS,PSA,52.308601,43.683899,4.76389,10.3927
Amsterdam,Rome,AMS,FCO,52.308601,41.8002778,4.76389,12.2388889
Amsterdam,Turin,AMS,TRN,52.308601,45.200802,4.76389,7.64963
Amsterdam,Venice,AMS,VCE,52.308601,45.505299,4.76389,12.3519
Amsterdam,Eindhoven,AMS,EIN,52.308601,51.4500999451,4.76389,5.37452983856
Amsterdam,Rotterdam,AMS,RTM,52.308601,51.956902,4.76389,4.43722
Amsterdam,Bergen,AMS,BGO,52.308601,60.29339981,4.76389,5.218140125
Amsterdam,Oslo,AMS,OSL,52.308601,60.193901062012,4.76389,11.100399971008
Amsterdam,Stavanger,AMS,SVG,52.308601,58.876701354,4.76389,5.6377801895
Amsterdam,Katowice,AMS,KTW,52.308601,50.4743,4.76389,19.08
Amsterdam,Kraków,AMS,KRK,52.308601,50.077702,4.76389,19.7848
Amsterdam,Warsaw,AMS,WAW,52.308601,52.1656990051,4.76389,20.9671001434
Amsterdam,Lisbon,AMS,LIS,52.308601,38.7813,4.76389,-9.13592
Amsterdam,Porto,AMS,OPO,52.308601,41.2481002808,4.76389,-8.68138980865
Amsterdam,Belgrade,AMS,BEG,52.308601,44.8184013367,4.76389,20.3090991974
Amsterdam,Barcelona,AMS,BCN,52.308601,41.2971,4.76389,2.07846
Amsterdam,Girona,AMS,GRO,52.308601,41.901000977,4.76389,2.7605500221
Amsterdam,Granada,AMS,GRX,52.308601,37.1887016296387,4.76389,-3.77735996246338
Amsterdam,Madrid,AMS,MAD,52.308601,40.471926,4.76389,-3.56264
Amsterdam,Malaga,AMS,AGP,52.308601,36.6749000549316,4.76389,-4.49911022186279
Amsterdam,Seville,AMS,SVQ,52.308601,37.4179992675781,4.76389,-5.8931097984314
Amsterdam,Valencia,AMS,VLC,52.308601,39.4893,4.76389,-0.481625
Amsterdam,Malmö,AMS,MMX,52.308601,55.536305364,4.76389,13.3761978149
Amsterdam,Stockholm,AMS,ARN,52.308601,59.651901245117,4.76389,17.918600082397
Amsterdam,Belfast,AMS,BFS,52.308601,54.6575012207,4.76389,-6.21582984924
Amsterdam,Birmingham,AMS,BHX,52.308601,52.4538993835,4.76389,-1.74802994728
Amsterdam,Cardiff,AMS,CWL,52.308601,51.3967018127441,4.76389,-3.34332990646362
Amsterdam,Edinburgh,AMS,EDI,52.308601,55.9500007629395,4.76389,-3.37249994277954
