city_x,city_y,iata_code_x,iata_code_y,lat_x,lat_y,lon_x,lon_y
Cork,Nantes,ORK,NTE,51.8413009643555,47.1531982422,-8.49110984802246,-1.61073005199
Cork,Nice,ORK,NCE,51.8413009643555,43.6584014893,-8.49110984802246,7.21586990356
Cork,Paris,ORK,CDG,51.8413009643555,49.012798,-8.49110984802246,2.55
Cork,Toulouse,ORK,TLS,51.8413009643555,43.629101,-8.49110984802246,1.36382
Cork,Berlin,ORK,TXL,51.8413009643555,52.5597,-8.49110984802246,13.2877
Cork,Cologne,ORK,CGN,51.8413009643555,50.8658981323,-8.49110984802246,7.1427397728
Cork,Düsseldorf,ORK,DUS,51.8413009643555,51.289501,-8.49110984802246,6.76678
Cork,Frankfurt,ORK,FRA,51.8413009643555,50.033333,-8.49110984802246,8.570556
Cork,Friedrichshafen,ORK,FDH,51.8413009643555,47.6712989807,-8.49110984802246,9.51148986816
Cork,Hanover,ORK,HAJ,51.8413009643555,52.461101532,-8.49110984802246,9.68507957458
Cork,Munich,ORK,MUC,51.8413009643555,48.353802,-8.49110984802246,11.7861
Cork,Nuremberg,ORK,NUE,51.8413009643555,49.498699,-8.49110984802246,11.078056
Cork,Stuttgart,ORK,STR,51.8413009643555,48.6898994446,-8.49110984802246,9.22196006775
Cork,Hamburg,ORK,HAM,51.8413009643555,53.630278,-8.49110984802246,9.991111
Cork,Athens,ORK,ATH,51.8413009643555,37.9364013672,-8.49110984802246,23.9444999695
Cork,Thessaloniki,ORK,SKG,51.8413009643555,40.5196990966797,-8.49110984802246,22.9708995819092
Cork,Budapest,ORK,BUD,51.8413009643555,47.42976,-8.49110984802246,19.261093
Cork,Debrecen,ORK,DEB,51.8413009643555,47.488899230957,-8.49110984802246,21.6152992248535
Cork,Dublin,ORK,DUB,51.8413009643555,53.421299,-8.49110984802246,-6.27007
Cork,Shannon,ORK,SNN,51.8413009643555,52.702,-8.49110984802246,-8.92482
Cork,Bologna,ORK,BLQ,51.8413009643555,44.5354,-8.49110984802246,11.2887
Cork,Florence,ORK,FLR,51.8413009643555,43.810001,-8.49110984802246,11.2051
Cork,Genoa,ORK,GOA,51.8413009643555,44.4133,-8.49110984802246,8.8375
Cork,Milan,ORK,MXP,51.8413009643555,45.6306,-8.49110984802246,8.72811
Cork,Naples,ORK,NAP,51.8413009643555,40.886002,-8.49110984802246,14.2908
Cork,Pisa,ORK,PSA,51.8413009643555,43.683899,-8.49110984802246,10.3927
Cork,Rome,ORK,FCO,51.8413009643555,41.8002778,-8.49110984802246,12.2388889
Cork,Turin,ORK,TRN,51.8413009643555,45.200802,-8.49110984802246,7.64963
Cork,Venice,ORK,VCE,51.8413009643555,45.505299,-8.49110984802246,12.3519
Cork,Amsterdam,ORK,AMS,51.8413009643555,52.308601,-8.49110984802246,4.76389
Cork,Eindhoven,ORK,EIN,51.8413009643555,51.4500999451,-8.49110984802246,5.37452983856
Cork,Rotterdam,ORK,RTM,51.8413009643555,51.956902,-8.49110984802246,4.43722
Cork,Bergen,ORK,BGO,51.8413009643555,60.29339981,-8.49110984802246,5.218140125
Cork,Oslo,ORK,OSL,51.8413009643555,60.193901062012,-8.49110984802246,11.100399971008
Cork,Stavanger,ORK,SVG,51.8413009643555,58.876701354,-8.49110984802246,5.6377801895
Cork,Katowice,ORK,KTW,51.8413009643555,50.4743,-8.49110984802246,19.08
Cork,Kraków,ORK,KRK,51.8413009643555,50.077702,-8.49110984802246,19.7848
Cork,Warsaw,ORK,WAW,51.8413009643555,52.1656990051,-8.49110984802246,20.9671001434
Cork,Lisbon,ORK,LIS,51.8413009643555,38.7813,-8.49110984802246,-9.13592
Cork,Porto,ORK,OPO,51.8413009643555,41.2481002808,-8.49110984802246,-8.68138980865
Cork,Belgrade,ORK,BEG,51.8413009643555,44.8184013367,-8.49110984802246,20.3090991974
